PREV_NAME_SELLER_INDUSTRY_Auto technology_SUM,0.005639839917421341
PREV_NAME_SELLER_INDUSTRY_Industry_SUM,0.005639839917421341
CLOSED_CNT_CREDIT_PROLONG_SUM,0.005639839917421341
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,0.007519786711782217
REG_REGION_NOT_WORK_REGION,0.007519786711782217
CC_COUNT,0.007519786711782217
NAME_TYPE_SUITE_Other_B,0.007519786711782217
PREV_NAME_CASH_LOAN_PURPOSE_Buying a used car_MEAN,0.007519786711782217
WEEKDAY_APPR_PROCESS_START_THURSDAY,0.007519786711782217
CC_SK_DPD_DEF_SUM,0.007519786711782217
PREV_NAME_TYPE_SUITE_Group of people_SUM,0.007519786711782217
PREV_CODE_REJECT_REASON_SCO_SUM,0.007519786711782217
PREV_PRODUCT_COMBINATION_Cash X-Sell: low_SUM,0.007519786711782217
ORGANIZATION_TYPE_Security,0.007519786711782217
CC_NAME_CONTRACT_STATUS_Active_MEAN,0.007519786711782217
OCCUPATION_TYPE_Managers,0.007519786711782217
CC_SK_DPD_DEF_VAR,0.009399733506143093
BURO_CREDIT_TYPE_Mortgage_SUM,0.009399733506143093
ORGANIZATION_TYPE_Kindergarten,0.009399733506143093
NAME_INCOME_TYPE_Commercial associate,0.009399733506143093
PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_SUM,0.009399733506143093
NAME_FAMILY_STATUS_Widow,0.009399733506143093
FLAG_EMAIL,0.009399733506143093
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,0.009399733506143093
WEEKDAY_APPR_PROCESS_START_SUNDAY,0.009399733506143093
BURO_CREDIT_TYPE_Car loan_SUM,0.009399733506143093
BURO_CREDIT_DAY_OVERDUE_MEAN,0.009399733506143093
CC_AMT_TOTAL_RECEIVABLE_VAR,0.009399733506143093
PREV_NAME_YIELD_GROUP_low_action_SUM,0.009399733506143093
PREV_NAME_GOODS_CATEGORY_Furniture_SUM,0.009399733506143093
POS_NAME_CONTRACT_STATUS_Signed_SUM,0.009399733506143093
CC_AMT_RECIVABLE_MAX,0.009399733506143093
ORGANIZATION_TYPE_Police,0.011279679834842682
REFUSED_AMT_GOODS_PRICE_MAX,0.011279679834842682
FLAG_OWN_REALTY,0.011279679834842682
ORGANIZATION_TYPE_Medicine,0.011279679834842682
NAME_TYPE_SUITE_Unaccompanied,0.011279679834842682
BURO_CNT_CREDIT_PROLONG_SUM,0.011279679834842682
ORGANIZATION_TYPE_Bank,0.011279679834842682
BURO_CREDIT_DAY_OVERDUE_MAX,0.011279679834842682
PREV_CHANNEL_TYPE_Contact center_SUM,0.011279679834842682
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,0.011279679834842682
LIVE_CITY_NOT_WORK_CITY,0.011279679834842682
CC_AMT_PAYMENT_CURRENT_MAX,0.011279679834842682
OCCUPATION_TYPE_Sales staff,0.011279679834842682
CC_AMT_TOTAL_RECEIVABLE_MAX,0.01315962616354227
CC_AMT_TOTAL_RECEIVABLE_MIN,0.01315962616354227
ORGANIZATION_TYPE_Security Ministries,0.01315962616354227
PREV_NAME_TYPE_SUITE_Other_A_MEAN,0.01315962616354227
PREV_NAME_CLIENT_TYPE_XNA_MEAN,0.01315962616354227
APPROVED_AMT_GOODS_PRICE_MAX,0.01315962616354227
OCCUPATION_TYPE_Medicine staff,0.01315962616354227
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,0.01315962616354227
PREV_NAME_GOODS_CATEGORY_Auto Accessories_SUM,0.01315962616354227
PREV_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN,0.01315962616354227
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,0.01315962616354227
BURO_BB_STATUS_1_COUNT_sum,0.01315962616354227
PREV_CODE_REJECT_REASON_LIMIT_SUM,0.01315962616354227
PREV_PRODUCT_COMBINATION_POS industry without interest_SUM,0.01315962616354227
PREV_NAME_PORTFOLIO_Cards_SUM,0.01315962616354227
FONDKAPREMONT_MODE_reg oper spec account,0.01315962616354227
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,0.01315962616354227
REFUSED_AMT_DOWN_PAYMENT_MEAN,0.015039573423564434
CC_AMT_BALANCE_MAX,0.015039573423564434
PREV_NAME_GOODS_CATEGORY_Computers_SUM,0.015039573423564434
PREV_NAME_GOODS_CATEGORY_Audio/Video_SUM,0.015039573423564434
CC_NAME_CONTRACT_STATUS_Completed_MEAN,0.015039573423564434
